name,sid,zipcode,household,age,gender,address
Julian,193,33056,2,21,M,"19431 NW 19th Ave, Miami Gardens, FL 33056, USA"
Gordon,9242,33133,2,21,M,"2114 SW 25th Terrace, Miami, FL 33133, USA"
Preston,15138,33178,2,25,M,"10760 NW 122nd St, Miami, FL 33178, USA"
Roland,15705,33143,4,20,M,"4550 Sunset Dr, Coral Gables, FL 33143, USA"
Vincent,13814,33147,1,18,M,"1836 NW 67th St, Miami, FL 33147, USA"
Abe,13707,33030,3,22,M,"952 NE 8th St, Homestead, FL 33030, USA"
Donald,14759,33170,1,22,M,"22799 SW 113th Ct, Miami, FL 33170, USA"
Gustave,4815,33031,2,19,M,"24300 SW 199th Ave, Homestead, FL 33031, USA"
Alva,2437,33028,3,22,M,"15783 NW 16th Ct, Pembroke Pines, FL 33028, USA"
Christian,14858,33175,1,20,M,"2340 SW 129th Ct, Miami, FL 33175, USA"
Pete,6217,33328,4,22,M,"3255 Maple Ln, Davie, FL 33328, USA"
Edmund,13753,33172,1,19,M,"9998 NW 26th St, Doral, FL 33172, USA"
Glenn,4928,33143,4,19,M,"7830 SW 57th Ct, South Miami, FL 33143, USA"
Bill,4059,33016,4,20,M,"10001 NW 87th Ave, Hialeah Gardens, FL 33016, USA"
Nicholas,8980,33155,3,18,M,"3030 SW 79th Ct, Miami, FL 33155, USA"
Marvin,220,33126,1,20,M,"219 NW 66th Ave, Miami, FL 33126, USA"
Sherman,12848,33166,4,25,M,"8150 NW 76th Ave, Medley, FL 33166, USA"
Timothy,16033,33186,2,21,M,"13421 SW 92nd St, Miami, FL 33186, USA"
Jeff,1580,33014,2,19,M,"1734 W 84th St, Hialeah, FL 33014, USA"
Millard,9590,33187,2,20,M,"19000 SW 192nd St, Miami, FL 33187, USA"
Fredrick,12513,33029,4,18,M,"18932 SW 33rd Ct, Miramar, FL 33029, USA"
Newton,13560,33155,2,21,M,"8240 SW 27th Terrace, Miami, FL 33155, USA"
Elias,8631,33126,4,23,M,"8503 NW 19th St, Doral, FL 33126, USA"
Steve,3664,33193,2,25,M,"8211 SW 163rd Ct, Miami, FL 33193, USA"
Dock,6904,33012,4,23,M,"320 W 60th St, Hialeah, FL 33012, USA"
Grant,15098,33033,3,19,M,"1045 NE 18th Ave, Homestead, FL 33033, USA"
Wilson,3002,33156,4,21,M,"8250 SW 115th St, Miami, FL 33156, USA"
Ora,8403,33175,4,24,M,"3279 SW 139th Pl, Miami, FL 33175, USA"
Riley,7399,33029,3,22,M,"19430 NW 4th Ct, Pembroke Pines, FL 33029, USA"
Solomon,10358,33328,3,24,M,"5805 SW 87th Way, Cooper City, FL 33328, USA"
Pearl,5968,33147,4,24,M,"1142 NW 79th St, Miami, FL 33147, USA"
Bruce,9805,33012,1,22,M,"1561 W 40th St, Hialeah, FL 33012, USA"
Eli,12999,33012,2,18,M,"6168 W 8th Ave, Hialeah, FL 33012, USA"
Joel,3355,33176,1,24,M,"12286 SW 89th Ave, Miami, FL 33176, USA"
Andy,8356,33143,3,19,M,"5945 SW 84th Ave, Miami, FL 33143, USA"
Abner,10348,33033,3,23,M,"28540 SW 146th Ave, Homestead, FL 33033, USA"
Byron,10160,33319,3,18,M,"3901 NW 47th Ave, Lauderdale Lakes, FL 33319, USA"
Glen,2953,33012,2,23,M,"985 W 32nd St, Hialeah, FL 33012, USA"
Chas,5921,33129,1,24,M,"3251 S Miami Ave, Miami, FL 33129, USA"
Major,1429,33187,4,23,M,"21250 SW 152nd Ave, Miami, FL 33187, USA"
Wilfred,3229,33186,4,23,M,"14421 FL-94, Miami, FL 33186, USA"
Edmond,2968,33018,1,22,M,"16091 NW 117th Ave, Hialeah, FL 33018, USA"
Ferdinand,6551,33056,2,22,M,"19241 NW 23rd Ct, Miami Gardens, FL 33056, USA"
Forrest,7096,33141,1,25,M,"1201 S Biscayne Point Rd, Miami Beach, FL 33141, USA"
General,10126,33027,3,21,M,"49 Polk St, Miramar, FL 33027, USA"
Porter,6023,33167,2,21,M,"3500 NW 119th St, Miami, FL 33167, USA"
Don,2598,33027,1,25,M,"1940 SW 133rd Ave, Miramar, FL 33027, USA"
Ervin,12548,33015,4,18,M,"19811 E Oakmont Dr, Hialeah, FL 33015, USA"
Clem,10218,33166,1,21,M,"7296 NW 44th St, Miami, FL 33166, USA"
Emory,3988,33015,2,19,M,"19445 E St Andrews Dr, Hialeah, FL 33015, USA"
Garfield,7537,33184,2,18,M,"12221 SW 2nd St, Miami, FL 33184, USA"
Hugo,10462,33143,1,24,M,"7801 SW 50th Ct, Miami, FL 33143, USA"
Mathew,549,33027,4,24,M,"4269 SW 156th Ave, Miramar, FL 33027, USA"
Seth,4755,33010,1,21,M,"234 E 13th St, Hialeah, FL 33010, USA"
Arnold,3983,33156,2,25,M,"12619 SW 78th Ave, Pinecrest, FL 33156, USA"
Hans,11122,33187,2,20,M,"17407 SW 187th Ave, Miami, FL 33187, USA"
Johnie,7712,33024,3,23,M,"7610 NW 16th Ct, Pembroke Pines, FL 33024, USA"
Laurence,14821,33134,3,24,M,"2915 Alhambra Cir, Coral Gables, FL 33134, USA"
Neal,12477,33027,2,18,M,"16625 SW 1st St, Pembroke Pines, FL 33027, USA"
Tony,5360,33134,4,18,M,"4355 SW 2nd St, Coral Gables, FL 33134, USA"
Ulysses,519,33140,3,18,M,"5212 N Bay Rd, Miami Beach, FL 33140, USA"
Van,15832,33178,3,19,M,"6301 NW 87th Ave, Miami, FL 33178, USA"
Clark,5384,33013,1,24,M,"170 E 56th St, Hialeah, FL 33013, USA"
Nick,10202,33193,1,20,M,"15933 SW 63rd Ter, Miami, FL 33193, USA"
Lon,7786,33190,1,21,M,"22207 SW 97th Ct, Cutler Bay, FL 33190, USA"
Harrison,12316,33031,1,19,M,"16941 SW 280th St, Homestead, FL 33031, USA"
Bud,4269,33175,3,25,M,"1700 SW 131st Pl Cir S, Miami, FL 33175, USA"
Karl,8490,33175,1,19,M,"13420 SW 49th St, Miami, FL 33175, USA"
Marcus,13838,33187,2,24,M,"17099 SW 189th Ave, Miami, FL 33187, USA"
Asa,9584,33126,2,18,M,"8011 NW 14th St, Doral, FL 33126, USA"
Barney,5179,33180,3,22,M,"20350 NE 26th Ave, Miami, FL 33180, USA"
Enoch,13524,33024,3,18,M,"1060 NW 99th Ave, Pembroke Pines, FL 33024, USA"
Joshua,11900,33031,4,20,M,"24570 SW 192nd Ave, Homestead, FL 33031, USA"
Louie,14400,33196,2,22,M,"15130 SW 119th Way, Miami, FL 33196, USA"
Anderson,15477,33319,2,24,M,"4440 NW 43rd Ct, Lauderdale Lakes, FL 33319, USA"
Delbert,8643,33176,2,18,M,"13530 SW 112th Pl, Miami, FL 33176, USA"
Columbus,8981,33165,2,22,M,"4064 SW 95th Ave, Miami, FL 33165, USA"
Emery,8531,33156,2,24,M,"6001 SW 118th St, Miami, FL 33156, USA"
Ike,15966,33130,4,20,M,"987 SW 10th St, Miami, FL 33130, USA"
Kenneth,6846,33127,1,20,M,"5 NW 53rd St, Miami, FL 33127, USA"
Matt,8730,33178,2,21,M,"10287 NW 89th Terrace, Doral, FL 33178, USA"
Boyd,14437,33012,2,18,M,"b38 W 32nd Pl, Hialeah, FL 33012, USA"
Cyrus,10769,33156,1,21,M,"10725 SW 72nd Ave, Miami, FL 33156, USA"
Jeremiah,14496,33325,2,18,M,"2550 S Flamingo Rd, Davie, FL 33325, USA"
Conrad,12653,33032,2,18,M,"24031 SW 107th Ave, Homestead, FL 33032, USA"
Lucius,9117,33173,4,20,M,"7138 SW 103rd Pl, Miami, FL 33173, USA"
Elisha,15657,33031,3,25,M,"17201 SW 248th St, Homestead, FL 33031, USA"
Jefferson,3465,33176,2,23,M,"15120 Tyler St, Miami, FL 33176, USA"
Mary,10267,33025,3,22,M,"2033 SW 118th Ave, Miramar, FL 33025, USA"
Madison,5223,33034,2,18,M,"28036 SW 217th Ave, Homestead, FL 33034, USA"
Nels,12568,33027,1,18,M,"14198 SW 41st St, Miramar, FL 33027, USA"
Orin,14849,33185,2,24,M,"15559 SW 25th Terrace, Miami, FL 33185, USA"
Wilburn,12083,33183,1,23,M,"14004 SW 67th Terrace, Miami, FL 33183, USA"
Wylie,11931,33012,2,20,M,"1728 W 64th St, Hialeah, FL 33012, USA"
Adrian,12924,33177,4,20,M,"140 SW 156th Ln, Miami, FL 33177, USA"
Alpha,7510,33165,3,20,M,"5438 SW 116th Ave, Miami, FL 33165, USA"
Augustine,3901,33314,3,22,M,"5278 SW 32nd St, Davie, FL 33314, USA"
Avery,246,33126,3,18,M,"1000 NW 57th Ct, Miami, FL 33126, USA"
Benedict,2188,33010,4,24,M,"1035 E 16th St, Hialeah, FL 33010, USA"
Bishop,10539,33140,3,18,M,"5200 La Gorce Dr, Miami Beach, FL 33140, USA"
Brown,12452,33138,4,18,M,"1183 NE 91st Terrace, Miami, FL 33138, USA"
Butler,10001,33331,3,23,M,"3525 Windmill Ranch Rd, Weston, FL 33331, USA"
Cyril,14582,33155,2,21,M,"8321 SW 46th St, Miami, FL 33155, USA"
Doc,14075,33166,2,25,M,"7201 FL-948, Miami, FL 33166, USA"
Elvin,7318,33301,4,25,M,"400 NE 3rd Ave, Pompano Beach, FL 33301, USA"
Florence,13725,33167,3,20,M,"2800 NW 125th St, Miami, FL 33167, USA"
Frances,6292,33187,3,19,M,"16901 SW 200th St, Miami, FL 33187, USA"
Garland,71,33009,3,21,M,"1000 NW 8th Ave, Hallandale Beach, FL 33009, USA"
Heber,348,33014,4,24,M,"6701 Miami Lakeway, Miami Lakes, FL 33014, USA"
Helmer,5904,33174,2,21,M,"10715 SW 11th St, Miami, FL 33174, USA"
Irwin,1231,33165,2,22,M,"5250 SW 96th Ave, Miami, FL 33165, USA"
Lacy,586,33018,1,19,M,"8501 W 33rd Ave, Hialeah, FL 33018, USA"
Lawson,11760,33023,1,22,M,"1611 SW 71st Terrace, Pembroke Pines, FL 33023, USA"
Lonzo,7769,33126,2,19,M,"1255 NW 72nd Ave, Miami, FL 33126, USA"
Merton,3013,33013,2,24,M,"3870 E 10th Ct, Hialeah, FL 33013, USA"
Turner,12367,33166,4,22,M,"6095 NW 82nd Ave, Miami, FL 33166, USA"
Mervin,7476,33183,1,22,M,"7526 SW 140th Ave, Miami, FL 33183, USA"
Stuart,2017,33013,3,24,M,"5841 E 6th Ave, Hialeah, FL 33013, USA"
Pleasant,13341,33196,1,18,M,"4 SW 105th Ln, Miami, FL 33196, USA"
Phil,8467,33196,2,25,M,"17127 SW 96th St, Miami, FL 33196, USA"
Thaddeus,11369,33025,4,21,M,"1980 SW 97th Ave, Miramar, FL 33025, USA"
Webster,11985,33166,1,23,M,"1131 Redbird Ave, Miami Springs, FL 33166, USA"
Ashley,15610,33032,3,21,M,"756 Schweinfurt Rd, Homestead, FL 33032, USA"
Bertha,9806,33156,1,25,M,"8181 SW 110th Terrace, Miami, FL 33156, USA"
Beverly,513,33158,4,24,M,"13651 SW 84th Ct, Palmetto Bay, FL 33158, USA"
Carey,10698,33158,1,20,M,"14150 SW 68th Ave, Palmetto Bay, FL 33158, USA"
Elliott,3399,33193,3,25,M,"7557 SW 164th Ct, Miami, FL 33193, USA"
Ethel,6534,33032,4,22,M,"26400 SW 137th Ave, Naranja, FL 33032, USA"
Everette,8074,33031,3,21,M,"18753 SW 280th St, Homestead, FL 33031, USA"
Evert,144,33162,2,22,M,"1430 NE 151st Terrace, North Miami Beach, FL 33162, USA"
Gideon,8749,33173,3,21,M,"8991 SW 85th St, Miami, FL 33173, USA"
Hayes,12370,33157,2,18,M,"16922 SW 113th Ct, Miami, FL 33157, USA"
Henderson,15237,33143,1,18,M,"8287 Sunset Dr, Miami, FL 33143, USA"
Henery,947,33012,4,23,M,"126 W 44th St, Hialeah, FL 33012, USA"
Houston,5866,33176,1,25,M,"9821 SW 130th St, Miami, FL 33176, USA"
Johnson,6558,33030,4,19,M,"18480 SW 320th St, Homestead, FL 33030, USA"
Jones,4093,33133,1,18,M,"3850 S Dixie Hwy, Miami, FL 33133, USA"
Jules,9502,33178,2,23,M,"10800 NW 100th St, Medley, FL 33178, USA"
Lou,16029,33324,1,20,M,"1003 SW 10th St, Plantation, FL 33324, USA"
Lyle,4550,33187,1,18,M,"17402 Grossman Dr, Miami, FL 33187, USA"
Mat,15748,33190,4,18,M,"22346 SW 103rd Ct, Cutler Bay, FL 33190, USA"
Mathias,10168,33033,3,25,M,"4155 E Mowry Dr, Homestead, FL 33033, USA"
Rodney,4411,33020,2,24,M,"1828 Wilson St, Hollywood, FL 33020, USA"
Oren,53,33170,2,19,M,"21750 SW 232nd St, Goulds, FL 33170, USA"
Mont,15866,33029,2,22,M,"1510 SW 190th Ave, Pembroke Pines, FL 33029, USA"
Perley,8524,33186,2,21,M,"12750 SW 128th St, Miami, FL 33186, USA"
Rolla,12155,33032,3,24,M,"24000 SW 127th Ave, Homestead, FL 33032, USA"
Rowland,95,33146,1,20,M,"440 Sansovino Ave, Coral Gables, FL 33146, USA"
Rupert,4380,33142,4,25,M,"5018 NW 31st Ave, Miami, FL 33142, USA"
Saul,5714,33176,2,23,M,"11320 SW 109th Ave, Miami, FL 33176, USA"
Travis,6132,33157,1,18,M,"17422 SW 84th Ave, Palmetto Bay, FL 33157, USA"
Wellington,13463,33023,4,20,M,"6305 SW 21st St, Miramar, FL 33023, USA"
Williams,12179,33142,2,24,M,"2789 NW 24th St, Miami, FL 33142, USA"
Allison,4141,33314,4,19,M,"7201 Peppertree Cir S, Davie, FL 33314, USA"
Alma,4923,33014,4,21,M,"6713 Kingsmoor Way, Hialeah, FL 33014, USA"
Almon,13926,33032,4,24,M,"14505 SW 260th St, Homestead, FL 33032, USA"
Ashby,12741,33054,4,18,M,"13431 NW 47th Ave, Opa-locka, FL 33054, USA"
Bart,7724,33029,3,22,M,"18700 SW 4th St, Pembroke Pines, FL 33029, USA"
Benton,9937,33325,3,25,M,"11761 NW 5th St, Plantation, FL 33325, USA"
Birt,12255,33031,2,21,M,"23754 SW 184th Ave, Homestead, FL 33031, USA"
Byrd,1119,33186,1,25,M,"9810 SW 146th Ave, Miami, FL 33186, USA"
Carter,5566,33156,2,21,M,"12777 Old Cutler Rd, Miami, FL 33156, USA"
Ewing,1672,33155,1,21,M,"4561 SW 75th Ave, Miami, FL 33155, USA"
Ezekiel,6428,33155,2,19,M,"3730 SW 72nd Ave, Miami, FL 33155, USA"
Godfrey,6061,33176,2,19,M,"12311 SW 94th Ave, Miami, FL 33176, USA"
Harlan,8913,33196,2,18,M,"9101 SW 169th Pl, Miami, FL 33196, USA"
Haywood,9162,33189,4,18,M,"10900 SW 211 St, Cutler Bay, FL 33189, USA"
Herschel,12876,33189,4,20,M,"20507 S Dixie Hwy, Cutler Bay, FL 33189, USA"
Hunter,2585,33328,4,18,M,"9864 W Tree Tops Ct, Davie, FL 33328, USA"
Price,10103,33187,2,25,M,"17031 SW 156th Ct, Miami, FL 33187, USA"
Norris,12382,33014,1,24,M,"1735 W 76th St, Hialeah, FL 33014, USA"
Mortimer,11140,33033,1,23,M,"32551 SW 127th Ave, Homestead, FL 33033, USA"
Margaret,341,33196,3,23,M,"507 SW 88th St, Miami, FL 33196, USA"
Ransom,1716,33015,4,22,M,"18320 NW 79th Ct, Hialeah, FL 33015, USA"
Santiago,15325,33189,2,21,M,"9970 Martinique Dr, Cutler Bay, FL 33189, USA"
Tommie,159,33312,4,22,M,"3234 Ravenswood Rd, Fort Lauderdale, FL 33312, USA"
Tracy,1016,33146,2,19,M,"240-1 Ponce de Leon Blvd, Coral Gables, FL 33146, USA"
Vance,15692,33183,1,22,M,"14551 SW 76th St, Miami, FL 33183, USA"
Alan,7929,33165,1,23,M,"3145 SW 103rd Pl, Miami, FL 33165, USA"
Alford,13019,33012,3,24,M,"101 W 33rd St, Hialeah, FL 33012, USA"
Aron,8392,33147,2,20,M,"2393 NW 86th St, Miami, FL 33147, USA"
Artie,5258,33175,1,21,M,"13681 SW 55th Terrace, Miami, FL 33175, USA"
Aubrey,9863,33142,4,22,M,"2217 NW 59th St, Miami, FL 33142, USA"
Bertie,2341,33196,2,25,M,"15453 SW 147th St, Miami, FL 33196, USA"
Brooks,11138,33142,4,21,M,"2508 NW 30th St, Miami, FL 33142, USA"
Colonel,7896,33169,3,21,M,"971 NW 200th St, Miami, FL 33169, USA"
Dean,4817,33165,2,18,M,"9940 SW 53rd St, Miami, FL 33165, USA"
Emmitt,4240,33185,3,22,M,"16673 SW 44th St, Miami, FL 33185, USA"
Ephraim,3996,33187,2,20,M,"19655 SW 147th Ave, Miami, FL 33187, USA"
Freddie,850,33167,3,21,M,"16 NW 125th St, Miami, FL 33167, USA"
Gabriel,11915,33125,4,21,M,"901 NW 30th Ct, Miami, FL 33125, USA"
Junius,6782,33146,1,25,M,"1320 S Dixie Hwy, Coral Gables, FL 33146, USA"
Lincoln,14701,33033,1,20,M,"14021 SW 320th St, Homestead, FL 33033, USA"
Lucious,8748,33157,4,25,M,"9454 Sterling Dr, Cutler Bay, FL 33157, USA"
Luis,6211,33177,2,23,M,"11711 SW 208th St, Miami, FL 33177, USA"
Marcellus,14854,33189,4,25,M,"20840 Anchor Rd, Cutler Bay, FL 33189, USA"
Micheal,882,33031,4,20,M,"19900 SW 280th St, Homestead, FL 33031, USA"
Malcolm,1205,33134,3,19,M,"3516 Durango St, Coral Gables, FL 33134, USA"
Lucien,8667,33014,3,18,M,"6752 Bull Run Rd, Miami Lakes, FL 33014, USA"
Len,11090,33166,1,18,M,"26 S Royal Poinciana Blvd, Miami Springs, FL 33166, USA"
Sterling,4496,33010,3,18,M,"1505 Okeechobee Rd, Hialeah, FL 33010, USA"
Troy,354,33033,3,20,M,"2711 NE 4th St, Homestead, FL 33033, USA"
Wash,11332,33186,4,18,M,"9521 SW 138th Pl, Miami, FL 33186, USA"
Abram,13617,33056,1,18,M,"1823 NW 199th St, Miami Gardens, FL 33056, USA"
Addison,9474,33055,4,20,M,"17240 NW 40th Ave, Miami Gardens, FL 33055, USA"
Al,11450,33142,3,22,M,"1783 NW 52nd St, Miami, FL 33142, USA"
Burl,2506,33027,2,18,M,"17152 SW 48th Ct, Miramar, FL 33027, USA"
Cary,9559,33023,1,18,M,"7901 FL-858, Miramar, FL 33023, USA"
Coleman,8260,33174,3,22,M,"8743 SW 9th Terrace, Miami, FL 33174, USA"
Elzie,16011,33013,4,19,M,"3551 E 9th Ct, Hialeah, FL 33013, USA"
Emerson,3326,33188,2,22,M,"12834 Ter, Miami, FL 33188, USA"
Fritz,5461,33032,2,25,M,"23781 SW 133rd Ave, Homestead, FL 33032, USA"
Gerhard,10062,33142,3,23,M,"1715 NW 50th St, Miami, FL 33142, USA"
Isom,14994,33133,2,18,M,"3555 Anchorage Way, Miami, FL 33133, USA"
Issac,4555,33144,1,25,M,"6435 SW 6th St, Miami, FL 33144, USA"
Jean,7571,33193,4,25,M,"8881 SW 172nd Ave, Miami, FL 33193, USA"
Jordan,8126,33187,2,21,M,"19400 SW 180th St, Miami, FL 33187, USA"
Josiah,4836,33165,4,18,M,"3060 SW 104th Ct, Miami, FL 33165, USA"
Noble,11377,33175,2,24,M,"13435 SW 22nd Terrace, Miami, FL 33175, USA"
Orval,14115,33176,3,25,M,"9725 SW 97th Ct, Miami, FL 33176, USA"
Rex,13602,33185,2,22,M,"5151 SW 163rd Ct, Miami, FL 33185, USA"
Shirley,8140,33015,3,22,M,"17831 NW 82nd Ave, Hialeah, FL 33015, USA"
Tomas,1937,33186,4,20,M,"12051 SW 105th Terrace, Miami, FL 33186, USA"
Ramon,10127,33138,2,24,M,"820 Belle Meade Island Dr, Miami, FL 33138, USA"
Truman,7498,33331,1,19,M,"2900 SW 148th Ave, Davie, FL 33331, USA"
Otho,6268,33134,3,20,M,"817 Algeria Ave, Coral Gables, FL 33134, USA"
Olin,4084,33023,4,22,M,"5921 Mayo St, Hollywood, FL 33023, USA"
Wilford,11324,33178,1,24,M,"10472 NW 61 Ln, Doral, FL 33178, USA"
Zack,5492,33126,1,25,M,"26 NW 47th Ave, Miami, FL 33126, USA"
Allan,9316,33166,3,24,M,"1470 Oakwood Dr, Miami Springs, FL 33166, USA"
Allie,3752,33128,3,21,M,"458 NW 4th St, Miami, FL 33128, USA"
Bertram,10623,33032,1,21,M,"27801 SW 139th Ct, Homestead, FL 33032, USA"
Clint,12940,33177,1,18,M,"22290 SW 142nd Ave, Miami, FL 33177, USA"
Dewitt,11105,33174,2,21,M,"8862 W Flagler St, Miami, FL 33174, USA"
Emile,1689,33055,3,19,M,"3791 NW 205th St, Miami Gardens, FL 33055, USA"
Ernst,4968,33032,1,21,M,"13892 SW 257th Terrace, Homestead, FL 33032, USA"
Harmon,5631,33055,2,25,M,"5550 NW 192nd Ln, Miami Gardens, FL 33055, USA"
Larry,764,33185,4,21,M,"15301 N Meadowlake Dr, Miami, FL 33185, USA"
Merritt,11387,33166,2,24,M,"6875 NW 58th St, Miami, FL 33166, USA"
Sandy,694,33147,2,24,M,"7501 NW 26th Ave, Miami, FL 33147, USA"
Bryant,1495,33182,1,23,M,"681 NW 122nd Ct, Miami, FL 33182, USA"
Buck,4545,33155,3,20,M,"5886 SW 34th St, Miami, FL 33155, USA"
Carlton,4570,33157,4,24,M,"8221 SW 162nd St, Palmetto Bay, FL 33157, USA"
Clay,2568,33187,3,21,M,"15660 SW 152nd Pl, Miami, FL 33187, USA"
Elmore,14855,33023,4,22,M,"6390 Plunkett St, Hollywood, FL 33023, USA"
Fay,6080,33186,1,21,M,"12485 FL-825, Miami, FL 33186, USA"
Guss,3133,33144,4,23,M,"532 SW 73rd Ave, Miami, FL 33144, USA"
Judson,4200,33031,3,24,M,"19875 SW 256th St, Homestead, FL 33031, USA"
Lem,10343,33176,1,21,M,"9720 SW 118th St, Miami, FL 33176, USA"
Lew,6394,33175,1,22,M,"3831 SW 130th Ave, Miami, FL 33175, USA"
Omer,9298,33189,1,22,M,"8420 SW 208th Terrace, Cutler Bay, FL 33189, USA"
Waldo,7021,33031,1,23,M,"18275 SW 248th St, Homestead, FL 33031, USA"
Warner,10184,33034,2,21,M,"1635 NW 1st Ave, Florida City, FL 33034, USA"
Adelbert,6634,33146,3,18,M,"4520 Santa Maria St, Coral Gables, FL 33146, USA"
Hardy,11578,33014,1,23,M,"6257 NW 167th St, Miami Lakes, FL 33014, USA"
Kelly,9827,33157,3,25,M,"19800 Eagle Nest Rd, Cutler Bay, FL 33157, USA"
Mason,8175,33020,4,19,M,"1413 Funston St, Hollywood, FL 33020, USA"
Nat,9823,33027,3,18,M,"16838 SW 16th St, Pembroke Pines, FL 33027, USA"
Omar,11680,33126,2,19,M,"7570 NW 14th St, Miami, FL 33126, USA"
Pierce,698,33010,2,20,M,"880 SE 7th Pl, Hialeah, FL 33010, USA"
Verne,14771,33176,1,22,M,"10421 SW 89th Ave, Miami, FL 33176, USA"
Angus,5594,33015,3,18,M,"6937 NW 173rd Dr, Hialeah, FL 33015, USA"
Antone,15920,33145,1,19,M,"2753 SW 18th St, Miami, FL 33145, USA"
Basil,13432,33166,1,22,M,"6010 NW 77th Ct, Miami, FL 33166, USA"
Bennett,4184,33032,2,22,M,"24355 SW 147th Ave, Princeton, FL 33032, USA"
Buster,936,33166,4,20,M,"697080 NW 70th Ave, Miami, FL 33166, USA"
Clair,7067,33186,1,23,M,"12815 SW 110th Terrace, Miami, FL 33186, USA"
Cliff,902,33187,2,23,M,"18025 SW 192nd St, Miami, FL 33187, USA"
Dell,11160,33014,4,19,M,"6997 W 5th Ave, Hialeah, FL 33014, USA"
Dolphus,8096,33015,2,21,M,"7012 NW 177th St, Hialeah, FL 33015, USA"
Duncan,11033,33187,4,25,M,"18000 Eureka Dr, Miami, FL 33187, USA"
Elmo,10382,33177,2,24,M,"14286 SW 164th Terrace, Miami, FL 33177, USA"
Emma,15807,33033,3,21,M,"28121 SW 161st Ave, Homestead, FL 33033, USA"
Harris,3961,33144,3,23,M,"440B Florida Blvd, Miami, FL 33144, USA"
Jesus,5620,33063,3,22,M,"4701 Satinwood Trail, Coconut Creek, FL 33063, USA"
Kirby,7000,33010,4,23,M,"709 SE 9th Pl, Hialeah, FL 33010, USA"
Lamar,11276,33027,3,19,M,"4051 SW 143rd Ave, Miramar, FL 33027, USA"
Hal,7737,33176,2,21,M,"14201 SW 97th Ave, Miami, FL 33176, USA"
Gust,5766,33025,3,22,M,"1284 SW 113th Way, Pembroke Pines, FL 33025, USA"
Giles,6447,33020,4,23,M,"1764 Royal Palm Way, Hollywood, FL 33020, USA"
Erastus,15282,33142,1,22,M,"3311 NW 31st St, Miami, FL 33142, USA"
Albin,5645,33012,1,19,M,"11541 NW 58th Ave, Hialeah, FL 33012, USA"
Axel,12822,33187,2,24,M,"14898 SW 204th St, Miami, FL 33187, USA"
Caleb,10871,33162,1,20,M,"325 NE 152nd St, Miami, FL 33162, USA"
Ellsworth,2749,33186,2,24,M,"14238 SW 136th St, Miami, FL 33186, USA"
Eric,10378,33173,3,25,M,"9602 SW 57th St, Miami, FL 33173, USA"
Jason,13595,33015,4,22,M,"17974 NW 57th Ave, Hialeah, FL 33015, USA"
Jonah,2433,33182,1,24,M,"1450 NW 117th Pl, Doral, FL 33182, USA"
Judge,777,33330,4,20,M,"2620 Birch Terrace, Davie, FL 33330, USA"
Leander,12295,33165,1,24,M,"9404 SW 21st Terrace, Miami, FL 33165, USA"
Lenard,10731,33030,4,19,M,"28600 SW 212th Ave, Homestead, FL 33030, USA"
Lige,9657,33309,1,19,M,"44 The Common, Oakland Park, FL 33309, USA"
Jacob,11198,33196,2,21,M,"11860 SW 147th Ave, Miami, FL 33196, USA"
Orlando,13853,33143,4,25,M,"7001 SW 60th St, Miami, FL 33143, USA"
Reginald,5669,33127,2,19,M,"740 NW 41st St, Miami, FL 33127, USA"
Tim,13616,33152,2,18,M,"2200 NW 72nd Ave, Miami, FL 33152, USA"
Valentine,1349,33166,3,21,M,"7880 NW 64th St, Miami, FL 33166, USA"
Wilmer,4934,33187,2,21,M,"17850 SW 158th St, Miami, FL 33187, USA"
Aloysius,11763,33015,1,25,M,"6417 NW 200th St, Hialeah, FL 33015, USA"
Bartholomew,14110,33010,3,20,M,"480 W 20th St, Hialeah, FL 33010, USA"
Benjaman,4129,33033,1,18,M,"15210 SW 302nd St, Homestead, FL 33033, USA"
Billie,15700,33185,1,21,M,"4664 SW 159th Ave, Miami, FL 33185, USA"
Cicero,1142,33176,1,25,M,"9775 SW 98th St, Miami, FL 33176, USA"
Early,13246,33173,4,18,M,"6655 SW 99th Ave, Miami, FL 33173, USA"
Elza,7256,33175,1,21,M,"14392 SW 18th St, Miami, FL 33175, USA"
Pablo,1961,33177,6,23,M,"15801 SW 137th Ave, Miami, FL 33177, USA"
Clayton,12862,33143,4,20,M,"7410 SW 82nd St, Miami, FL 33143, USA"
Francis,14722,33185,3,24,M,"16473 SW 50th Terrace, Miami, FL 33185, USA"
Lawrence,3341,33312,4,21,M,"3131 SW 16th Ct, Fort Lauderdale, FL 33312, USA"
Lonie,10940,33010,3,19,M,"1241 E 6th Ave, Hialeah, FL 33010, USA"
Mannie,9673,33194,4,25,M,"14730 SW 9th Ln, Miami, FL 33194, USA"
Maynard,5368,33177,2,25,M,"12391 SW 185th St, Miami, FL 33177, USA"
Merritt,9746,33021,1,22,M,"3301 Simms St, Hollywood, FL 33021, USA"
Merton,4083,33186,1,18,M,"15011 SW 127th Cir Pl N, Miami, FL 33186, USA"
Noble,6086,33054,3,24,M,"15825 W Bunche Park Dr, Opa-locka, FL 33054, USA"
Obie,9785,33177,2,21,M,"12020 SW 168th St, Miami, FL 33177, USA"
Odie,7740,33155,4,19,M,"3920 SW 61st Ave, Miami, FL 33155, USA"
